id,source_text,target_text,alt_text
CLEVR_train_3894,is the red cube in front of the yellow ball?,"[""SELECT['the red cube']"", ""SELECT['the yellow ball']"", ""BOOLEAN['#1', 'is in front of #2']""]","[""SELECT['red cube']"", ""SELECT['yellow ball']"", ""BOOLEAN['#1', 'is in front of #2']""]"
CLEVR_train_3896,Is the red object next to a yellow one?,"[""SELECT['red object']"", ""SELECT['yellow object']"", ""BOOLEAN['#1', 'next to #2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is red']"", ""FILTER['#1', 'that is yellow']"", ""BOOLEAN['#2', 'is next to #3']""]"
CLEVR_train_3897,Do any two objects have the same paint?,"[""SELECT['objects']"", ""PROJECT['two of #REF', '#1']"", ""FILTER['#2', 'that have the same paint']""]","[""SELECT['objects']"", ""PROJECT['paints of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is two']"", ""BOOLEAN['#4', 'are there any #REF']""]"
CLEVR_train_3898,Are there more large spheres than cubes?,"[""SELECT['spheres']"", ""FILTER['#1', 'that are large']"", ""SELECT['cubes']"", ""FILTER['#3', 'that are large']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'is more than #6']""]","[""SELECT['spheres']"", ""FILTER['#1', 'that are large']"", ""SELECT['cubes']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is more than #5']""]"
CLEVR_train_39,are the blue and green balls the same size,"[""SELECT['balls']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#1', 'that are green']"", ""PROJECT['sizes of #REF', '#2']"", ""PROJECT['sizes of #REF', '#3']"", ""BOOLEAN['#4', 'is the same as #5']""]","[""SELECT['blue balls']"", ""SELECT['green balls']"", ""PROJECT['size of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""BOOLEAN['#3', 'is the same as #4']""]"
CLEVR_train_390,How many large metal cylinders are pictured?,"[""SELECT['cylinders pictured']"", ""FILTER['#1', 'that are large']"", ""FILTER['#1', 'that are metal']"", ""INTERSECTION['#1', '#2', '#3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['large metal cylinders']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_3900,Are there more small objects than big rubber objects?,"[""SELECT['small objects']"", ""SELECT['big objects']"", ""FILTER['#2', 'that are rubber']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is higher than #5']""]","[""SELECT['small objects']"", ""SELECT['big objects']"", ""FILTER['#2', 'that are rubber']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is higher than #5']""]"
CLEVR_train_3903,What is the object that is closest made out of?,"[""SELECT['objects']"", ""FILTER['#1', 'that is closest']"", ""PROJECT['what is #REF made of', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is closest']"", ""PROJECT['What is #REF made of', '#2']""]"
CLEVR_train_3904,Are there any blue cylinders in front of the green sphere?,"[""SELECT['the green sphere']"", ""PROJECT['cylinders in front of #REF', '#1']"", ""FILTER['#2', 'that are blue']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is at least one']""]","[""SELECT['the green sphere']"", ""SELECT['cylinders']"", ""FILTER['#2', 'that are blue']"", ""BOOLEAN['if_exist', '#3', 'in front of #1']""."
CLEVR_train_3906,What color ball is behind the gold object?,"[""SELECT['the gold object']"", ""SELECT['balls']"", ""FILTER['#2', 'that are behind #1']"", ""PROJECT['the color of #REF', '#3']""]","[""SELECT['ball']"", ""SELECT['gold object']"", ""FILTER['#1', 'behind #2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_3908,what is shiny but behind the cylinder that is to the right of the ed cylinder?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that is ed']"", ""SELECT['objects']"", ""FILTER['#1', 'that is to the right of #2']"", ""FILTER['#3', 'that are shiny']"", ""FILTER['#5', 'that is behind #4']""]","[""SELECT['the ed cylinder']"", ""SELECT['cylinders']"", ""FILTER['#2', 'that are to the right of #1']"", ""FILTER['#3', 'that are shiny']"", ""PROJECT['what is behind #REF', '#4']""]"
CLEVR_train_3909,Are there more blue things than rubber things?,"[""SELECT['blue things']"", ""SELECT['rubber things']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'higher than #4']""]","[""SELECT['things']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4','more than #5']""]"
CLEVR_train_3910,What shape is the large purple object?,"[""SELECT['large purple object']"", ""PROJECT['shape of #REF', '#1']""]","[""SELECT['the large purple object']"", ""PROJECT['the shape of #REF', '#1']""]"
CLEVR_train_3911,What color is the sphere behind the metallic blue cube?,"[""SELECT['sphere']"", ""SELECT['metallic cube']"", ""FILTER['#2', 'that is blue']"", ""FILTER['#1', 'behind #3']"", ""PROJECT['color of #REF', '#4']""]","[""SELECT['metallic cube']"", ""FILTER['#1', 'that is blue']"", ""SELECT['sphere']"", ""FILTER['#3', 'behind #2']"", ""PROJECT['color of #REF', '#4']""]"
CLEVR_train_3913,Are any red objects cubes?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are red']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is at least one']""]","[""SELECT['red objects']"", ""FILTER['#1', 'that are cubes']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is higher than zero']""]"
CLEVR_train_3915,is the red object metallic?,"[""SELECT['objects']"", ""FILTER['#1', 'that are red']"", ""BOOLEAN['#2', 'are metallic']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is red']"", ""BOOLEAN['#2', 'is metallic']""]"
CLEVR_train_3920,What is the shape of the three items found furthest to the left?,"[""SELECT['items']"", ""PROJECT['three #REF furthest to the left', '#1']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['items']"", ""FILTER['#1', 'found furthest to the left']"", ""PROJECT['the shape of #REF', '#2']""]"
CLEVR_train_3922,What color is the smallestt object?,"[""SELECT['objects']"", ""PROJECT['size of #REF', '#1']"", ""SUPERLATIVE['min', '#1', '#2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['smallestt object']"", ""PROJECT['color of #REF', '#1']""]"
CLEVR_train_3925,What color is the object that has the same color as the small shiny thing?,"[""SELECT['things']"", ""FILTER['#1', 'that is shiny']"", ""FILTER['#2', 'that is small']"", ""PROJECT['color of #REF', '#3']"", ""SELECT['objects']"", ""PROJECT['color of #REF', '#5']"", ""COMPARATIVE['#5', '#6', 'is the same as #4']"", ""PROJECT['color of #REF', '#7']""]","[""SELECT['the small shiny thing']"", ""PROJECT['color of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['colors of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""PROJECT['color of #REF', '#6']""]"
CLEVR_train_3926,How many yellow objects are in this image?,"[""SELECT['objects']"", ""FILTER['#1', 'that are yellow']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects in this image']"", ""FILTER['#1', 'that are yellow']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_3928,Is there anything that is the same material as the large yellow cylinder?,"[""SELECT['the large yellow cylinder']"", ""PROJECT['the material of #REF', '#1']"", ""BOOLEAN['#2', 'is there anything that is the same material as #REF']""]","[""SELECT['the large yellow cylinder']"", ""PROJECT['material of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['materials of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""BOOLEAN['#6', 'are there any #REF']""]"
CLEVR_train_393,How many circle matte objects are there?,"[""SELECT['circle matte objects']"", ""AGGREGATE['count', '#1']""]","[""SELECT['matte objects']"", ""FILTER['#1', 'that are circle']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_3933,what shape is the object that is the only non metallic object of these?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is metallic']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#3']""]"
CLEVR_train_3934,What is the red shape?,"[""SELECT['objects']"", ""FILTER['#1', 'that is red']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['the red shape']"", ""PROJECT['What is #REF', '#1']""]"
CLEVR_train_3935,what is the color of the large metallic cube?,"[""SELECT['large cube']"", ""FILTER['#1', 'that is metallic']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['the large metallic cube']"", ""PROJECT['the color of #REF', '#1']""]"
CLEVR_train_3936,what is to the right of the red sphere,"[""SELECT['the red sphere']"", ""PROJECT['what is to the right of #REF', '#1']""]","[""SELECT['sphere']"", ""FILTER['#1', 'that is red']"", ""SELECT['what is to the right of #2']""]"
CLEVR_train_3937,What material is the silver cube made out of?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are silver']"", ""PROJECT['material of #REF', '#2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that is silver']"", ""PROJECT['material of #REF', '#2']""]"
CLEVR_train_3938,Are there more  balls or cylinders?,"[""SELECT['balls']"", ""SELECT['cylinders']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['max', '#3', '#4']""]","[""SELECT['balls']"", ""AGGREGATE['count', '#1']"", ""SELECT['cylinders']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#2', '#4']""]"
CLEVR_train_3941,How many shiny red balls do you see?,"[""SELECT['shiny balls']"", ""FILTER['#1', 'that are red']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are shiny']"", ""FILTER['#2', 'that are red']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_3945,The metal cylinders are what color?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are metal']"", ""PROJECT['the color of #REF', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are metal']"", ""PROJECT['the color of #REF', '#2']""]"
CLEVR_train_3946,How many of the objects are the color of matte green?,"[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'that are green']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'that are green']"", ""AGGREGATE['count', '#3']""]."
CLEVR_train_3947,Is the rubber ball the same color as the large cubes?,"[""SELECT['rubber ball']"", ""SELECT['large cubes']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]","[""SELECT['rubber ball']"", ""SELECT['large cubes']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""BOOLEAN['#3', 'is the same as #4']""]"
CLEVR_train_3948,What color is the thing behind the brown rubber block?,"[""SELECT['objects']"", ""SELECT['brown block']"", ""FILTER['#2', 'that is rubber']"", ""FILTER['#1', 'behind #3']"", ""PROJECT['color of #REF', '#4']""]","[""SELECT['the brown rubber block']"", ""SELECT['things']"", ""FILTER['#2', 'behind #1']"", ""PROJECT['the color of #REF', '#3']""]"
CLEVR_train_3953,Are any of the cylinders the same size?,"[""SELECT['cylinders']"", ""PROJECT['sizes of #REF', '#1']"", ""BOOLEAN['#2', 'are there any #REF that Are the same']""]","[""SELECT['cylinders']"", ""PROJECT['sizes of #REF', '#1']"", ""BOOLEAN['#2', 'are any #REF the same']""]"
CLEVR_train_3958,How many cylinders are to the left of the large shiny object?,"[""SELECT['objects']"", ""FILTER['#1', 'that are cylinders']"", ""FILTER['#1', 'that is large']"", ""FILTER['#3', 'that is shiny']"", ""FILTER['#2', 'that are to the left of #4']"", ""AGGREGATE['count', '#5']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are large']"", ""FILTER['#2', 'that are shiny']"", ""SELECT['cylinders']"", ""FILTER['#4', 'to the left of #3']"", ""AGGREGATE['count', '#5']""]"
CLEVR_train_396,How many objects can detect a reflection?,"[""SELECT['objects']"", ""FILTER['#1', 'that can detect a reflection']"", ""AGGREGATE['count', '#2']""]","[""SELECT['reflections']"", ""PROJECT['objects that can detect #REF', '#1']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_3962,What is the shape of the item that is the same color as the background?,"[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""SELECT['the background']"", ""PROJECT['the color of #REF', '#3']"", ""COMPARATIVE['#1', '#2', 'is the same as #4']"", ""PROJECT['the shape of #REF', '#5']""]","[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""SELECT['the background']"", ""PROJECT['color of #REF', '#3']"", ""COMPARATIVE['#1', '#2', 'is the same as #4']"", ""PROJECT['the shape of #REF', '#5']""]"
CLEVR_train_3965,what is the color of the sphere that is on the far left?,"[""SELECT['sphere']"", ""FILTER['#1', 'on the far left']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['spheres']"", ""FILTER['#1', 'that is on the far left']"", ""PROJECT['color of #REF', '#2']""."
CLEVR_train_3966,are there more large cylinders or rubber objects?,"[""SELECT['large cylinders']"", ""SELECT['rubber objects']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['max', '#3', '#4']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are large']"", ""SELECT['objects']"", ""FILTER['#3', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#4']"", ""BOOLEAN['#5', 'is higher than #6']""]"
CLEVR_train_3968,"The very left most object, what color is it? ","[""SELECT['object']"", ""FILTER['#1', 'on the very left']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'on the very left']"", ""PROJECT['color of #REF', '#2']""]"
CLEVR_train_3969,There are four objects; if three of them are cylinders what is the other shape?,"[""SELECT['objects']"", ""PROJECT['shapes of #REF', '#1']"", ""FILTER['#2', 'cylinders']"", ""DISCARD['#2', '#3']""]","[""SELECT['cylinders']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#3']"", ""ARITHMETIC['difference', '#4', '#5']""]"
CLEVR_train_3970,how many rubber spheres are there of any size?,"[""SELECT['spheres']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']""]","[""SELECT['rubber spheres']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_3972,How many opaque cubes are visible in this image?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are opaque']"", ""FILTER['#2', 'that are visible in this image']"", ""AGGREGATE['count', '#3']""]","[""SELECT['opaque cubes']"", ""FILTER['#1', 'that are visible']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_3974,Which golden object is different?,"[""SELECT['objects']"", ""FILTER['#1', 'that are golden']"", ""PROJECT['Which #REF is different', '#2']""]","[""SELECT['golden object']"", ""FILTER['#1', 'that is different']""]"
CLEVR_train_3975,Are there any objects the same color as the front cylinder?,"[""SELECT['the front cylinder']"", ""PROJECT['the color of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['colors of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""AGGREGATE['count', '#6']"", ""BOOLEAN['#7', 'is at least one']""]","[""SELECT['objects']"", ""SELECT['front cylinder']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']"", ""BOOLEAN['#6','more than zero']""]"
CLEVR_train_3977,what color is the cylinder that is the same material as the red cylinder?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that is red']"", ""DISCARD['#1', '#2']"", ""PROJECT['material of #REF', '#2']"", ""PROJECT['material of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is the same as #5']"", ""PROJECT['color of #REF', '#6']""]","[""SELECT['red cylinder']"", ""PROJECT['material of #REF', '#1']"", ""SELECT['cylinders']"", ""DISCARD['#3', '#1']"", ""PROJECT['materials of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""PROJECT['color of #REF', '#6']""]"
CLEVR_train_3979,How many matte cubes are pictured?,"[""SELECT['matte cubes']"", ""AGGREGATE['count', '#1']""]","[""SELECT['cubes pictured']"", ""FILTER['#1', 'that are matte']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_398,How many shiny cylinders appear in this image?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are shiny']"", ""AGGREGATE['count', '#2']""]","[""SELECT['shiny cylinders']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_3980,what is the color of the metallic cylinder?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that is metallic']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['metallic cylinder']"", ""PROJECT['color of #REF', '#1']""]"
CLEVR_train_3981,How many cubes are partially obscured by another object,"[""SELECT['the cubes']"", ""SELECT['the objects']"", ""DISCARD['#2', '#1']"", ""FILTER['#1', 'that are partially obscured by #3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['cubes']"", ""SELECT['another object']"", ""FILTER['#1', 'partially obscured by #2']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_3984,What is the same color as the gray cylinder?,"[""SELECT['the gray cylinder']"", ""PROJECT['What is the same color as #REF', '#1']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that is gray']"", ""PROJECT['color of #REF', '#2']"", ""PROJECT['color of #REF', '#3']"", ""COMPARATIVE['#3', '#4', 'is same as #5']""]"
CLEVR_train_3985,are there more metallic or rubber objects?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""FILTER['#1', 'that are rubber']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""COMPARISON['max', '#4', '#5']""]","[""SELECT['metal objects']"", ""SELECT['rubber objects']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#2']"", ""COMPARISON['max', '#3', '#4']""]"
CLEVR_train_3992,How many shaped objects have a shiny outside?,"[""SELECT['shaped objects']"", ""FILTER['#1', 'with shiny outsides']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""PROJECT['the outside of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is shiny']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_3995,How many cube shaped objects are in this picture?,"[""SELECT['objects']"", ""FILTER['#1', 'that are cube shaped']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are cube shaped']"", ""PROJECT['the number of #REF', '#2']""]"
CLEVR_train_3997,Which objects are metallic?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']""]","[""SELECT['objects']"", ""FILTER['#1', 'that is metallic']""]"
